,key,project,author,field,created,text,textLength
5268,TIMOB-20038,timob,anfen,description,2015-10-07 16:34:51,"When uting the following code, if there are more than 29 rows, the app will crash when scrolling back up from the bottom of the TableView: (You may need to try more than 30 rows for the app to crash, as each device may vary this number) var section var numberOfRows 30; if 29 the app will crash when scrolling back up from the bottom for (var i 0; i < numberOfRows; i++) )); ; var table var window : Exception dispatching input event. : Shutting down VM : dalvikvm: threadid 1: thread exiting with uncaught exception : TiApplication: (main) Sending event: exception on thread: main length 32; index 32; Titanium : TiApplication: length 32; index 32 : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at Method) : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at Method) : TiApplication: at : TiApplication: at : TiApplication: at : TiApplication: at Method) I have tried removing the ""className"" property from the TableViewRow, which stops the crashing, but prevents Buttons and other Views inside the TableViewRow redrawing correctly, so must be left in (as indicated by the Appcelerator Platform Docs). Due to our customers using JellyBean devices, we need the fix in or as the devices can't be upgraded to newer Android versions. This may be caused by an issue with 0-Based indexes used in or in",2070
5361,TIMOB-19809,timob,wluu,description,2015-10-30 00:06:22,"""There are missing app icons"" error is returned if you build a mobile project stack that Create an Alloy project using stack: Appc CLI Core: Node: Actual: Required App App Result All present, correct size, no alpha All present, correct size, no alpha doesn't matter doesn't matter build succeeds Missing 1 required icon All present, correct size, no fails Missing 1 required icon All present, correct size, no alpha yes w o icon generated from build succeeds Missing 1 required icon All present, correct size, no alpha yes w flattened, missing icon generated from build succeeds 1 or more icons have alpha All present, correct size, no icon is flattened, build succeeds 1 or more icons have alpha All present, correct size, no alpha yes w alpha none app icons are flattened, build succeeds 1 or more icons have alpha All present, correct size, no alpha yes w alpha yes w o non-alpha icons from build succeeds Icon has wrong size All present, correct size, no fails Icon has wrong size All present, correct size, no alpha yes w o app icon from with correct size, build succeeds Icon has wrong size All present, correct size, no alpha yes w generates app icon from with correct size, build succeeds Icon has wrong size All present, correct size, no alpha yes w alpha yes w o app icon from with correct size, build succeeds All present, correct size, no alpha Missing app warning, build succeeds All present, correct size, no alpha Missing app icon yes w flattened, missing icon generated from build succeeds All present, correct size, no alpha Missing app icon yes w alpha yes w flattened, missing icon generated from build succeeds All present, correct size, no alpha Missing app icon yes w alpha yes w o alpha Missing icon generated from build succeeds",1752
5684,TIMOB-18998,timob,cng,description,2015-07-09 08:32:23,"The first stage of app thinning support is to correctly sort out graphic assets by their associated targets and scale factor (1x,2x,3x iphone, ipad). This is already supported at the file level to some extent with the proxies loading files with the appropriate file names flags on a particular device. This is a two part improvement and as more information is gained from apple, split into appropriate tickets. Apple will be documenting the XCAsset Source Artifact Format (basically a folder with JSON markup - that will allow the cli to gather in project resources and create the needed imageset. The proxies will need to be able to access the assets located within the asset catalogs at runtime. : : Filenames with suffix 2x, 3x etc will still work in runtime. However, Apple will not slice the app into variants according to this naming convention. These files in order for app thinning to work. h4. Attached screenshot of how to get to use App Thinning. These are the steps to reproduce on Xcode 7 Beta2: 1. Archive your app in Xcode 7 Beta2. This archive will still be full sized. 2. Select archive and choose to export. 3. Choose last option to export ipa file for development use. 4. This screen will appear and you can choose specific device. 5. After export, show package contents of ipa and you can see a file that contains the images. As compared to not using App thinning, you won't see the car file but instead your image files. h4. Some More Reference: AssetCatalog Folder looks like this etc. etc file looks like this",1532
5691,TIMOB-18956,timob,patakijv,description,2015-05-26 21:42:06,"The documentation confirms that this is missing from the various places where in Android you could detect orientation change. property never reports the ""reverse"" orientations* and Android itself does report the reverse orientation changes, Titanium is just not surfacing this level of reporting. This deficiency prevents being able to detect precisely to which orientation has the device been rotated to with respect to a view, such as a camera view needed for barcode scanning. When the device has rotated but the view (and the object which is the subject of the scanning) has not rotated, you must be able to determine what the relative rotation is without the possibility of being 180 degrees off. Let me try to illustrate how this becomes a problem with some ASCII art and the scenario being a barcode scanning camera view in a module where the app must report to the module the orientation change. This is just an example of 1 use case where this deficiency can be seen as a problem. Let's say this is your device in portrait orientation: ABCD are the corners of the hardware, abcd are the corners of the camera view. Let's say the camera sensor is mounted such that the top-left corner of the picture is nearest to the A corner, the top-right corner of the picture is nearest to the B corner, etc. In this case, the rotation difference between the camera sensor and the camera view is 0 degrees, so the pixel at the top-left corner of the picture can go near the 'a' corner of the view, the pixel at the top-right corner of the picture can go near the 'b' corner of the view, etc. If the activity supports orientation, then this is how your screen will look like if you rotate your device 90 degrees The important thing to realize is that the camera sensor rotated with the hardware but the view didn't, and neither did the object you are pointing the camera at. So the top-left pixel is still near the A corner as far as the camera sensor is concerned, but now that pixel needs to go to the 'c' corner of the view, otherwise from your (the user's) perspective the camera feed will look like it's rotated 90 degrees clockwise (because the object in front of the camera didn't rotate with the camera sensor). This can be achieved by the app telling the module that the activity's UI is now in orientation, which the module will interpret not as per se, rather as ""rotate the camera feed 90 degrees I think by now it should be clear why we need to distinguish between and but just for completeness the activity supports landscape-left orientation as well, then this is how your screen will look like if you rotate your device 90 degrees clockwise (relative to portrait): The top-left pixel is still near the A corner as far as the camera sensor is concerned, but now that pixel needs to go to the 'b' corner of the view. In this case the module would have to rotate the camera feed clockwise by 90 degrees. If we can't distinguish between these two cases landscape-left and then the best we can do is to rotate the camera feed by 90 degrees in the same direction in both cases, which will mean that the camera feed will appear off by 180-degrees upside-down) to the user in one of those cases. Similar logic applies to portrait vs. A work around would be to recreate orientation change handling in the module, however the better solution should be to improve this handling in the Titanium SDK so that the app can notify the module using Titanium SDK available about this change instead of the module needing to unnecessarily replicate Titanium SDK capabilities just to improve them. This works as expected in the iOS Titanium SDK.",3635
5708,TIMOB-18917,timob,cwilliams,description,2015-05-19 17:51:10,"h2. Constants - : Number READONLY - : Number READONLY - : Number READONLY - : Number READONLY - : Number READONLY - : Number READONLY - : Number READONLY - : Number READONLY - : Number READONLY - METHOD ALERT : Number READONLY - METHOD DEFAULT : Number READONLY - METHOD EMAIL : Number READONLY - METHOD SMS : Number READONLY - : Number READONLY - : Number READONLY - : Number READONLY - : Number READONLY - : Number READONLY - SPAN THISEVENT : Number READONLY - : Number READONLY - STATE FIRED : Number READONLY - : Number READONLY - : Number READONLY - : Number READONLY - STATUS NONE : Number READONLY - : Number READONLY - : Number READONLY - : Number READONLY - : Number READONLY - : Number READONLY h2. Properties - allAlerts : READONLY All alerts in selected calendars. - allCalendars : READONLY All calendars known to the native calendar app. - : READONLY All calendars known to the native calendar app that can add, edit, and delete items in the calendar. - : READONLY Calendar that events are added to by default, as specified by user settings. - : Number READONLY Returns an authorization constant indicating if the application has access to the events in the EventKit. - : READONLY All calendars selected within the native calendar app, which may be a subset of allCalendars. h2. Methods - id ) : Gets the calendar with the specified identifier. - callback ) If authorization is unknown, will bring up a dialog requesting permission. h2. Events - change Fired when the database backing the EventKit module is modified.",1530
5845,TIMOB-18401,timob,moshebox@gmail.com,description,2015-01-16 09:27:00,"two years ago I developed an iOS module that wrapped around Google Maps for iOS SDK to return support for Google maps on Titanium projects. this worked fine and with every major Titanium SDK release I rebuilt, tested and it always worked fine. I used to run it using run but that doesn't work anymore, instead I run python which works although it will not run in simulator which adds up to development time. the thing is that when I tried xcrun lipo -info .a I only got i386 so I had to recreate a new module using the new titanium CLI, change the GUID and add my objective c classes and Google framework setup guide to it. then after building again I managed to get it to support all architectures, so you may want to update the docs for veteran module developers. now for the main issue: I use the module in a 10 lines demo app which just opens a window and adds an instance of Google maps, I build it with SDK and it runs fine in the simulator. I also used the latest version of Google's framework I then simply changed the to use instead, the simulator opened, I see my debug printouts and then the app crashes, according to xcode it crashes due to a memory release that was not allocated. malloc: set a breakpoint in to debug I tried to set the above breakpoint, I tried to see the xcode stack when it crashes but it is of no use, it crashes somewhere in the tile drawing of the Google Maps framework but it will not do so if run through SDK Fact is, that from all the components used here the only variable that changed is the Titanium SDK version. so my guess is something in the list of changes of the new SDK broke something and some of the older apps won't work anymore. This module is used by many Titanium developers and is bundled with their published apps. to sum up: 1. module + SDK + Google SDK works 2. module + SDK + Google SDK crash 3. xCode project + Google SDK + sample app works 4. older module build compiled months ago + SDK crash attached is a sample project. it has a module folder with three versions, the was built with and supports 64-bit, the rest are older 32-bit only created with older SDKs and earlier) you will need to get the Google SDK you will also need to tell the module where to find the google framework in the file per the module docs if you need a license key for it drop me an email : canufind1 at gmail",2348
5948,TIMOB-17993,timob,sfeather,description,2014-11-09 13:14:02,"Early on the growth of iOS development the use of and interchangeably was a tolerable behavior. However, these are two unique keys. The problem with using them was originally raised when the Testflight ad-hoc distribution service became available. With Apple now having acquired the Testflight platform and incorporating it into their iTunes Connect platform, it is time to separate these two keys and to use them properly. This will require changes to the CLI tooling and the exposing of these to the editor in Studio. Parity: TISTUD-5088 Android: Expose versionCode and versionName in TiApp Editor View Reference: (String - iOS, OS X) specifies the release version number of the bundle, which identifies a released iteration of the app. The release version number is a string comprised of three integers. The first integer represents major revisions to the app, such as revisions that implement new features or major changes. The second integer denotes revisions that implement less prominent features. The third integer represents maintenance releases. The value for this key differs from the value for which identifies an iteration (released or unreleased) of the app. This key can be localized by including it in your files. (String - iOS, OS X) specifies the build version number of the bundle, which identifies an iteration (released or unreleased) of the bundle. The build version number should be a string comprised of three non-negative, integers with the first integer being greater than zero. The string should only contain numeric (0-9) and period characters. Leading zeros are truncated from each integer and will be ignored (that is, is equivalent to This key is not localizable.",1694
6057,TIMOB-17700,timob,kagrawal,description,2014-09-16 06:19:11,"Description: While doing some regression testing, I have come across an issue due to which I am unable to run number of CLI commands that takes input from user. The issue is with hitting the enter key after giving the input data. Hitting the enter key will not take the cursor to next is triggering a space on the to do CTR + c to come out of not able to run some CLI commands like ti sdk select, ti setup, ti login etc. Test machine details: Initially the system had the setup CLI and titanium SDK Then, I have only switched CLI to CLI version and titanium SDK remains the same Run the CLI ""ti sdk select"" command and faced the above mentioned issue with hitting the enter key. STEPS TO REPRODUCE: 1. Install CLI and titanium SDK on ti SDK is set to with CLI. 2. Install the CLI and ti SDK will remain the same as 3. Run ""ti setup"" CLI prompts for various options, then enter the data, hit enter key. 4. Run ""ti sdk select"" command and choose the required sdk and hit the enter sure you are having more than one ti SDK installed on your system. 5. Run ""ti login"" command and enter the user name and hit the enter key. EXPECTED RESULT: 3. The cursor should go to next line and CLI will prompt for the next input data. 4. The required SDK configuration should be set. 5. The cursor moves to next line and CLI should prompt for the password. ACTUAL RESULT: 3. Hitting the enter key, triggers a space on terminal and not able to go to next prompt. 4. Hitting the enter key triggers a space and does not set the configured sdk. 5. Hitting the enter key does not take the cursor to next line for password the enter key triggers a space on terminal. Please refer the attached screenshots. The issue is reproducible with other machines as well. I have uninstalled the CLI and all the titanium sdk versions installed on my system. Then freshly installed only titanium SDK and CLI But still facing the same issue with hitting the enter key with the mentioned CLI enter key is still triggering the space.",1994
6106,TIMOB-17613,timob,ivo.tasevski,description,2014-09-03 16:05:57,"After upgrading to the latest Titanium SDK we are not able to invoke Javascript functions using evalJS on Android. We are developing the application for about 2-3 years now, and we can confirm that the code worked prior upgrading to Moreover, the iOS version of our app does not have this problem even after upgrading the SDK. Our application is quite complex, and one of the core features is the integration with web applications provided by our platform. In order this integration to work, we heavily rely on invoking Javascript functions in the webView context in order to retrieve some data, or identify what steps should be taken. Since we are not allowed to share any productive code, I have prepared a code snippet that presents the issue: And this is the sample HTML file (note that the Javascript function is the same as the one we try to invoke using evalJS in it is left just for reference without invoking it): When uting the above we get the following error: After some time (if we wait enough) we get the attached screenshot in Genymotion simulator (no clue where this comes from). Until now, the workaround for us was to rollback to the previous Titanium SDK Now, given the fact that Apple will also release the new iOS8 soon, we expect that new Titanium SDK would be rolled out as well, one that we must upgrade to, since iOS8 is a must for us. However, this Android issue is also a blocker, putting us in deadlock situation. I have noticed that there are few other JIRA issues similar to ours. However, I'm not sure if the cause is really the same (one of the issues says that this happens on with API17 but we are experiencing it on with API16). In either case, we would highly appreciate if this issue is treated with higher priority and resolved as quick as possible.",1787
6271,TIMOB-16488,timob,ingo,description,2014-03-18 18:08:32,"h3. Issue After a revision from customer Vulnerability assessment team they have raised a low priority issue in reference that the Property List lacks of Secure Class Protection - The list of files they are referring to is basically everything in the installed package on the device h3. Description On iOS, every file is encrypted with an unique encryption key as illustrated in the image. The content of a file is encrypted with a per-file key, which is wrapped with a class key (data protection class key) and stored in a file metadata, which is in turn encrypted with the file system key (EMF key). The file system key is generated from the hardware UID. UID is unique per device and it is embedded in hardware and inaccessible to code running on CPU. A file which is encrypted only with the file system key, upon physical access to the device custom ramdisk techniques can be used to steal the file from passcode protected devices. To overcome this problem Data protection was introduced. Data protection protects the data at rest on iOS devices using encryption keys that are tied to the device passcode and UID. So if the file is protected with a data protection class and the user sets a passcode for the device, an attacker cannot access the file using custom ram disk technique until he knows the passcode. Data protection provides another layer of security to files by encrypting them with a passcode generated key. File protection is enabled by setting an accessibility constant to file attribute. Later the files are encrypted with a protection class key respective to the accessibility constant marked for that file. Ex: If a file is marked with accessibility constant then the file is encrypted with Class 1 protection class key and it is available only when the user unlocks the device. If a file is created without specifying any accessibility constant then the file is marked as and it is accessible even the device is locked . List of accessibility constants available for files are shown in the below table. h3. iOS Reference",2044
6329,TIMOB-15443,timob,mokesmokes,description,2013-10-09 06:42:19,"The current Android module API offers access to the lifecycle, but this is mostly irrelevant for Android (it's the iOS model!), where code needs access to the lifecycle onCreate, onResume, onPause, onStop, onDestroy, A good example is this class in the Facebook SDK: Currently, this class cannot be used in module code that runs in the context of a Window or TabGroup, since the module does not have access to that Activity's lifecycle events. This greatly complicates module porting to Titanium, since using such classes requires creating non-UI activities, and then we need methods to sync between the various Activities. I propose the following: 1. Add a new dictionary parameter to and 'modulename' 2. If is specified, the module is loaded prior to Activity creation and its lifecycle events correspond to those of the created UI Activity. 3. The Javascript does not change - the module is ""required"" and used as before. 4. Clearly the module can be attached to multiple Activities in a Titanium app - just as an Android library can be used by multiple Activities in in a native Android app, and in each case the events correspond to the Activity in use. 5. I would deprecate the current lifecycle events in the Android module, since they're confusing in the Android context. However, if desired, I suppose it's possible to maintain ""legacy"" module behavior (per module) through configuration parameters. Please consider implementing this. From my experience, this is yet another stumbling block to easy porting of 3rd party code, and I think the Titanium community would greatly benefit from this improvement. Thanks!",1622
6331,TIMOB-15443,timob,ingo,description,2014-04-28 16:26:46,"The current Android module API offers access to the lifecycle, but this is mostly irrelevant for Android (it's the iOS model!), where code needs access to the lifecycle onCreate, onResume, onPause, onStop, onDestroy, A good example is this class in the Facebook SDK: Currently, this class cannot be used in module code that runs in the context of a Window or TabGroup, since the module does not have access to that Activity's lifecycle events. This greatly complicates module porting to Titanium, since using such classes requires creating non-UI activities, and then we need methods to sync between the various Activities. h3. Proposal Add a new dictionary parameter to and 'modulename' If is specified, the module is loaded prior to Activity creation and its lifecycle events correspond to those of the created UI Activity. The Javascript does not change - the module is ""required"" and used as before. Clearly the module can be attached to multiple Activities in a Titanium app - just as an Android library can be used by multiple Activities in in a native Android app, and in each case the events correspond to the Activity in use. I would deprecate the current lifecycle events in the Android module, since they're confusing in the Android context. However, if desired, I suppose it's possible to maintain ""legacy"" module behavior (per module) through configuration parameters. This is yet another stumbling block to easy porting of 3rd party code. The Titanium community would greatly benefit from this improvement.",1520
6336,TIMOB-15253,timob,fokkezb,description,2013-08-26 09:48:15,"When launching your app with it's main activity set to and it's main window a HeavyWeight one, it will hang on the second and every following launch. This bug blocks me from allowing users to open my app by using an URL scheme on a webpage or in a email message, send to them when they lost their password, received an invite to play a game etc. h1. Why use launchMode? By default, when launching your app via another app, using an URL scheme in the browser, your apps main activity will be stacked onto the current app's task. If your app was already running in the background, you will have 2 instances of the app running. Android has a attribute that allows you to instruct the OS to always open the activity as the root of a new task, using as value. This works fine, but not when the app's main window is HeavyWeight, for example a or a with . h1. To reproduce Create a new project: Build (only) to generate manifest: Open the generated and copy the first under . You will need to create the empty elements yourself. Add to the . Build the app to the device: Open the updated to confirm the only effective change is the newly added attribute. Seeing the app properly launched on the device, move it to the background by clicking the device's home button. Lookup the app on the device and launch it again. You'll see a black screen with a titlebar () only. Now replace the app's with a lightweight window instead of the default heavyweight tabgroup: Repeat steps 5-8 and this time, the app will properly launch.",1515
6610,TIMOB-8996,timob,jlemieux,description,2012-05-04 14:32:46,"See pull request: 18 1. void TI PROPERTY foundProp; 3 last lines, It's cleaner to declare variables inside the smallest scope they are to be used in and also helps prevent referencing them outside of their scope. In this case the declarations should be inside the for 3. int add protection agains multiple invocations 4. This line is definitely worth a comment. How come args needs to be a string and args needs to be a function? reminds me of perl :S 5. createXXXX methods out of 14 lines of code in the functions, only 1 really differs. It'd be nice to have a way of abstrating that to remove code duplication which would be a maintenance nightmare as i also forsee many many such functions being created for all the UI controls we need to implement Similarly the associtated classes look very bare and very much alike, is there actual value in having all these look alike classes? Maybe the actual question is can we avoid them? 6. VALUE MODIFY oldValue, Handle newValue) the 3 lines inside the the ifs are the same in all cases, they should be rolled into a helper function. 7. we should review the logical separation of classes with regards to cascades awareness, separation into folders 8. review error handling strategy - run it by appcelerator 9. class please add spaces around the sign for consistency with the rest of the code. The formatter doesn't enforce it here. There is at least another instance of that in 10. description comment references TiCascadesApp when it should be TiUIBase 11. embed class inside To reenforce it's internalness",1552
6664,TIMOB-8721,timob,jlemieux,description,2012-07-24 07:17:38,"This is the api that will be available for 3rd party module extensions. This api also needs to be well documented. ""The ""Extending Titanium"" set of guides might be a good starting point: There will need to be a C C++ API for module developers. You can look at the API documentation for Android and iOS to get an idea of what sort of native API we expose for extensions. Module developers should be able to create their own proxy and views. Need to also figure out how these external modules get compiled into the application. I am guess module developers will provide some sort of static dynamic library that gets included into the application. For application developers they use the require() function to load these external modules. So you will need to add support into your require implementation to search for these external modules if it can't find any files in the applications resources folder. For external modules we use the module's ID string for the require lookup. Ex: We also support external CommonJS modules. The Titanium Cloud module is an example of this type of module. This document provides some details: Basically this allows module developers to distribute JS only modules. This works by extending the require() search path to include these modules when the application developers adds them to their section. So I hope that gives you a good starting line. Feel free to ask for detailed questions on each of these requirements. We should also loop in the module team and work closely with them on any requirements they require for creating modules for BB. Joshua Roesslein Platform Engineer Appcelerator, Inc.",1631
6754,TIMOB-8342,timob,jyounus,description,2012-03-27 20:52:12,"I personally would say majority of Titanium Android apps, but for this ticket, please try it with the KitchenSink app. When you put an app into the background, and bring it back into the foreground, it should work perfectly fine. The app seems to show a black background for 1-2 seconds and then restarts. I can reproduce this issue 3 out of 5 times, by doing the following: If you have the KitchenSink app open in memory from before, kill it. We want to make sure we start from a clean slate. Make sure you have your USB cable connected to your laptop and phone. Run the KitchenSink app, wait for it to load and press the home button (don't press the back button, but instead the home button!) Run a few other apps in the background, I ran 'Gmail', 'Contacts', 'Internet', 'Peep', 'Places', 'Stocks' and 'Market'. It's important that you press the home button and NOT the back button! (NOTE if it doesn't work for you the first time, try opening more or even less apps, it might make a difference, depending on the device's specs). Once you have some apps running in the background, make sure you are back on the main home screen. Press the power button (lock your screen, turn the screen off, but don't power the device off!) Unplug the USB cable. Unlock your phone. Press on the KitchenSink app icon. Expect to see a black background for a second or two and then it will restart the app. If you don't, repeat from step 1. -Different apps behave differently. The KitchenSink app, for example, seems to show a black background for 1-2 seconds and then restart the whole app. Other apps, such as Mister (from Google Play), actually shows a black screen and never continues to do anything else. The Jiffy Lube app, restarts and has the loading screen image visible as the background border. -KitchenSink was packaged with a CI build. -Mister on Google Play is packaged with a build. -Jiffy Lube on Google Play is packaged with the build. -If it doesn't work the first time, please keep trying for a while. Sometimes it takes a few tries, before you can reproduce this issue. Also try to restart your device, so all other apps are unloaded from memory. Try to open a few more apps, or maybe even less apps, it should eventually be reproducible. -Only tested on a HTC Sensation 4G, running Android",2294
6808,TIMOB-7249,timob,tlukasavage,description,2012-04-27 07:17:47,"h2. Problem When deciding how an app should handle an incoming Android Intent, knowing the type, action, and data values that were sent with the Intent are critical. If your app only handles one very specific Intent, this is OK, but if you have an app that handles images, URIs, video,, you need to know these values. Right now when an Intent is received via Intent Filter in Titanium, the following lists the values errors you will get for the data, type, and action functions and properties of an Intent: and always throw this exception, despite the fact that logic and documentation dictates that these functions do not require arguments: The and properties always return h2. Proposed Solution The above listed functions and properties need to return the appropriate values for , , and so that developers will know what to do with the Android Intent that they are receiving. Like I said, if you are handling only one type of data as dictated by your Intent Filter, you are OK. But if you plan to handle images, video, and you need to read them from you have no way of knowing which type of Intent you are receiving. Also, I believe the implementation of and need to change so that they do not require a parameter. h2. Test Case It will also be necessary to add an intent filter to a custom to get this test case to receive intents. The only below needs to go in the main activity and will receive all image share intents. You can easily trigger an image share intent by long clicking on an image in the android gallery then list.",1532
7373,TISTUD-623,tistud,pdowsett,description,2011-09-05 08:48:17,"When a run debug configuration is created, we need the ability to pass additional command-line arguments to the android emulator. Specifically, the -scale argument in order to use skins whose full scale causes them to be larger than the screen you are running on. For example, I am using the Motorola MD860 skin for the Atrix 4G whose screen is 960 pixels high. The resulting emulator window is some 1200 pixels high but my screen is only 900 pixels high. If you run the AVD from the AVD Manager, it offers the option to run with a particular screen size which uses the -scale argument. We need the capability to do this in Studio. I would recommend simply adding an extensible option to specify any additional command line arguments. The standard Eclipse launch configurator allows this on the Target tab but that appears to be disabled in Studio. Note that there is indeed documentation relating to this in , however, the following needs to be taken into account when using it: The ""Temporary Change"" method is actually the correct way to accomplish what I am describing but, as noted, it's temporary. That method allows AVD to calculate an appropriate value for the emulator's ""-scale"" command line option before running it based on the desired virtual device's screen size and the density of the monitor the user is currently running AVD on. this does not alter the resolution of the virtual it is just causing the emulator to scale it's own window down. The ""Permanent Change"" method you added is dangerous from a testing perspective. You are instructing the developer to create a virtual device with a custom screen resolution that, in all likelihood, isn't representative of a physical device. The reason that AVD provides the custom resolution option is so that developers can create virtual devices which accurately represent physical devices that don't have a corresponding skin installed in their Android SDK environment.",1932
7407,TISTUD-525,tistud,ingo,description,2012-03-08 08:39:18,"I tried creating a mobile project through developer with a colon in the name and got the following in the console. Just create a project with a colon in the name to reproduce. We should instead replace the colon with an underscore. Compiling moment Simulator is exiting No JavaScript errors detected. uting command: iPhone Simulator One moment, building copy resources from Lite Resources to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copy resources from to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to copying: to module library dependency detected module library dependency detected module library dependency detected module library dependency detected module library dependency detected module library dependency detected module library dependency detected module library dependency detected Executing XCode Executing XCode Compiler uting command: xcodebuild -configuration Debug -sdk DEBUG 1 Traceback (most recent call last): File line 544, in File line 359, in main DEBUG 1"" % log id File line 7, in run (so,se) File line 667, in communicate return File line 1138, in communicate rlist, wlist, xlist write set, )",1594
7508,TISTUD-7719,tistud,capnross,description,2015-09-18 21:47:49,"Since the update of studio (and even before the updated XCode 7 had finished downloading - I still had the previous XCode installed), no simulator ""option"" appears in the launch pad area (see graphic below). No amount of reinstalling (done this twice now) is helping. I can confirm that there is indeed a simulator resident at: and then after showing package contents, in: Shows as per the 2nd graphic attached. appc ti info also reports simulators: iOS Simulators iPad 2 (ipad) UDID Supports Watch Apps no iPad Retina (ipad) UDID Supports Watch Apps no iPad Air (ipad) UDID Supports Watch Apps no iPhone 4s (iphone) UDID Supports Watch Apps no iPhone 5 (iphone) UDID Supports Watch Apps yes iPhone 5s (iphone) UDID Supports Watch Apps yes iPhone 6 Plus (iphone) UDID Supports Watch Apps yes iPhone 6 (iphone) UDID Supports Watch Apps yes iPad 2 (ipad) UDID Supports Watch Apps no iPad Retina (ipad) UDID Supports Watch Apps no iPad Air (ipad) UDID Supports Watch Apps no iPad Air 2 (ipad) UDID Supports Watch Apps no iPhone 4s (iphone) UDID Supports Watch Apps no iPhone 5 (iphone) UDID Supports Watch Apps yes iPhone 5s (iphone) UDID Supports Watch Apps yes iPhone 6 Plus (iphone) UDID Supports Watch Apps yes iPhone 6 (iphone) UDID Supports Watch Apps yes iPhone 6s (iphone) UDID Supports Watch Apps yes iPhone 6s Plus (iphone) UDID Supports Watch Apps yes WatchOS Simulators Apple Watch - 38mm (watch) UDID Apple Watch - 42mm (watch) UDID Help! UPDATE This problem is only apparent on ALLOY projects.",1504
7745,TISTUD-6541,tistud,stereoket,description,2014-05-19 22:35:38,"I have noticed that the formatter used within the Studio application has a number of issues that are causing me and my team a lot of difficulties when working with different tools and attempting to maintain a high level of code quality. 1. Studio reformats functions and var declarations within functions incorrectly. I say incorrect as it can cause JSHint errors afterwards also existing formatting applied, say by developer A, gets reformatted by Studio when developer B edits the documents. Here is an example of a small function example that has been formatted with Sublime Text 2 and passes JSHint. It is also the style that I wish to use, which also is recommended in many books regarding code quality with JavaScript. If this is copy pasted into Studio, and you use the Source Format option, by default or with custom settings, a few things happen that break the styling and flow. The ""use strict""; statement is placed immediately to the right of the opening brace, the variables are all moved onto a single line, and switch statements re-indent themselves. This is very frustrating when you are working on multiple branches of a project and the commits are going back and forth due to formatting changes made by the product. Take a look at what Studio does to the code example: The case should be indented with the switch, the vars should stay on a newline and the ""use strict""; should not move. This raises a wider question as why we can't use JSBeautifer rules tags for certain settings. The formatting options and rules probably would better serve us if they adopted more of this standard approach that is more widely adopted. (just an idea). My main issue is this current reformatting. Key Issues that need to be addressed: var declarations on newlines should not all be placed on a single line * switch statements should not indent cases.",1851
