,key,project,author,field,created,text,textLength
4792,NEXUS-6773,nexus,plynch,description,2014-08-21 16:04:53.708,"Summary: - TMPDIR environment variable should be set to absolute value when YUM command line is forked environment*. Yum createrepo and mergerepo tools seem to respect the TMPDIR environment variable. Launch Nexus with TMPDIR environment variable not set but system property set in property. When a YUM metadata task is forked, the forked yum tooling can potentially choose a different tmp dir than what is set as. In one case this caused a no space left on device error when metadata was being generated for a large yum repo because var tmp was filling up. Additionally, our YUM code makes assumptions about the tmp dir being used by YUM, which could conflict with the tmp dir specified by TMPDIR env variable.",711
4793,NEXUS-6764,nexus,alin,Comment,2014-09-18 17:13:57.411,,0
4794,NEXUS-6742,nexus,plynch,description,2014-08-07 13:58:44.936,". start (no output to console - did it start?) . start (no output to console about already running container) now you have two containers running and no feedback about this . stop (no output anything was stopped) You still have one container running. Continue stopping by running . stop - sometimes the script does detect the other containers running, sometimes it prints Can't connect to the container. The container is not running. when one is Same thing happens using . nexus script directly. Expected: - prevent starting multiple containers - properly detect running containers - always provide feedback to console about what we thought happened - do we even need all these individual control scripts exposed to user? what about just having like before",756
4795,NEXUS-6742,nexus,plynch,summary,2014-08-07 14:04:54.605,"running . start n times, starts the container n times",53
4796,NEXUS-6702,nexus,plynch,summary,2014-11-21 16:28:02.466,Yum metadata for proxy repositories should refer to the URL of the source Nexus instance,88
4797,NEXUS-6692,nexus,plynch,summary,2014-08-06 18:17:47.323,add more robust proxy repository URL validation,47
4798,NEXUS-6687,nexus,jdillon,summary,2014-07-10 22:02:41.486,Analytics field not really timestamp,36
4799,NEXUS-6680,nexus,alin,Comment,2014-10-16 08:59:13.204,,0
4800,NEXUS-6670,nexus,cstamas,summary,2014-07-17 13:57:59.302,Profile ID is showing up in staging role names,46
4801,NEXUS-6666,nexus,jdillon,description,2014-06-26 18:43:04.021,"If a repository is out of service it is still processed by the download indexes scheduled task. It should not be. Interestingly, update indexes task does not have this problem.",176
4802,NEXUS-6664,nexus,cstamas,Comment,2014-06-24 15:47:07.693,More fixes to (already present on master):,42
4803,NEXUS-6664,nexus,plynch,summary,2014-08-06 19:19:48.633,upgrade from previously upgraded OSS to Pro ldap configuration can fail subsequent upgrades,91
4804,NEXUS-6658,nexus,rseddon,summary,2014-06-19 15:56:56.828,"Add a mode to staging which allows explicit profile selection, and also enforces repository targets",99
4805,NEXUS-6652,nexus,cstamas,summary,2014-06-24 15:47:25.211,"LDAP OSS to Pro upgrade bug, multiple fields are not carried over",65
4806,NEXUS-6652,nexus,cstamas,description,2014-06-24 15:47:45.353,"Discovered while adapting OSS ITs to now merged Pro LDAP (issue is NEXUS-6591). On upgrade of OSS config to Pro config, the flag introduced for NXCM-370 is lost (""userBaseDn"" is optional, when subtree search is used) and some others too. This should be fixed in In master, the work changes done as part of NEXUS-6591 fixes the problem. OSS ITs that now run against Pro LDAP plugin caught this.",393
4807,NEXUS-6652,nexus,plynch,summary,2014-08-06 18:21:39.186,"LDAP OSS to Pro upgrade bug, multiple configuration fields are not migrated",75
4808,NEXUS-6651,nexus,jdillon,description,2014-06-19 18:53:18.463,"Request this URL through a NuGet proxy repository of The outbound request made is this: A 200 response is received with XML describing the artifact, but then no request is made for this: If you then enable ""fetch all versions"" in the ""download nuget feed"" and make the original request again it will work. I'm not sure why this is necessary since the path is the same, and Nexus knows that the artifact exists due to the first request's return value.",450
4809,NEXUS-6651,nexus,mprescott,summary,2014-06-30 15:34:54.455,Direct request for NuGet artifact through proxy fails if artifact is not in the feed.,85
4810,NEXUS-6651,nexus,plynch,summary,2014-08-06 18:54:09.205,allow direct request for NuGet artifact through proxy repository if artifact is not already cached in the local feed,116
4811,NEXUS-6650,nexus,plynch,summary,2014-06-13 15:12:15.730,Nuget: return 403 with reason instead of 404 when redirection fails through a proxy server,90
4812,NEXUS-6650,nexus,plynch,description,2014-06-13 16:50:14.550,"Given an org configures an http proxy server to access certain hosts only And Nexus is configured with this http proxy server And GET requests to a nuget proxy repository hosted in Nexus have to follow a redirect to a different host than the host they proxy in order to download an artifact When the artifact is downloaded through Nexus and the http proxy server responds with 403 because access to that host is not allowed Then Nexus should respond to the original request with 403 And the response should include the possible reason of the 403 ( source proxy server was used, the redirected to host used and that the routing through it failed with 403) Nexus currently responds with 404 and no reason to the NuGet client. This leads a Nexus admin to turn on Nexus DEBUG logging to see redirection failure instead of client user knowing they need to configure the Nexus HTTP proxy server to allow certain hosts.",912
4813,NEXUS-6650,nexus,mprescott,description,2014-07-16 14:15:52.256,"Given an org configures an http proxy server to access certain hosts only And Nexus is configured with this http proxy server And GET requests to a nuget proxy repository hosted in Nexus have to follow a redirect to a different host than the host they proxy in order to download an artifact When the artifact is downloaded through Nexus and the http proxy server responds with 403 because access to that host is not allowed Then Nexus should respond to the original request with 403 And the response should include the possible reason of the 403 ( source proxy server was used, the redirected to host used and that the routing through it failed with 403) Nexus currently responds with 404 and no reason to the NuGet client. This leads a Nexus admin to turn on Nexus DEBUG logging to see redirection failure instead of client user knowing they need to configure the Nexus HTTP proxy server to allow certain hosts. PULL REQUESTS: (master)",936
4814,NEXUS-6646,nexus,plynch,summary,2014-08-06 18:19:36.443,Crowd plugin that is not configured logs when viewing security roles,68
4815,NEXUS-6640,nexus,plynch,description,2014-06-12 18:54:04.354,"CLM application drop down when editing a staging profile has some confusing items. - it asks to choose ""(none)"" when it is not even an option if CLM is not configured. - it asks to ""select an application"" when one can't be selected since CLM is not configured, OR the license prevents display of an app OR CLM user does not have permissions to the app.",352
4816,NEXUS-6626,nexus,plynch,summary,2014-08-06 19:00:28.218,upgrade to HTTP client,22
4817,NEXUS-6619,nexus,jdillon,summary,2014-06-24 23:54:42.090,Include staging database details into support-zip,49
4818,NEXUS-6619,nexus,jdillon,description,2014-06-24 23:54:42.090,"With the move to nosql db for staging, we have lost the ability to include the in support-zip.",94
4819,NEXUS-6619,nexus,scarlucci,description,2014-07-16 19:03:01.718,"With the move to nosql db for staging, we have lost the ability to include the in support-zip. Example of same thing done with Capabilities:",140
4820,NEXUS-6591,nexus,jdillon,description,2014-05-20 19:05:04.937,"Nexus has 2 LDAP plugins one for OSS and one for PRO. We should remove the OSS plugin and move the PRO plugin to OSS. Including all of the tests, etc. Can probably leave the packagenames asis, unless we feel its better to rename those to at this time? This will also include opensourcing the SSL plugin.",303
4821,NEXUS-6570,nexus,rseddon,description,2014-05-06 19:01:46.665,"Set up a two nexus instances, one proxying the other with smart proxy + preemptive fetch. Artifacts deployed to the remote are downloaded 3 times. Retrieval: DEBUG SYSTEM - GET - ms DEBUG SYSTEM - Storing file to DEBUG SYSTEM - Storing file to",243
4822,NEXUS-6570,nexus,plynch,summary,2014-05-26 15:21:06.183,Smart Proxy download immediately option for checksum updates sends duplicate download requests for main artifact,112
4823,NEXUS-6564,nexus,rseddon,summary,2014-05-01 18:19:25.365,OBR virtual repository metadata update triggered by smart proxy preemptive fetch fails.,87
4824,NEXUS-6564,nexus,rseddon,description,2014-05-01 18:19:38.068,"A virtual OBR repository shadowing a maven release proxy repository is not able to update it's metadata in response to a smart proxy preemptive fetch due to lack of privileges. WARN *SYSTEM - Could not sync shadow for event , A storage exception occured! at Source) Source) Caused by: A storage exception occured! 40 common frames omitted Caused by: Access denied on repository ID 'obv', action 'read'! 41 common frames omitted",427
4825,NEXUS-6564,nexus,plynch,summary,2014-05-26 15:15:23.431,OBR virtual repository metadata update fails when triggered by smart proxy download immediately,95
4826,NEXUS-6560,nexus,rseddon,description,2014-04-29 19:59:07.932,"Fire up Nexus and retrieve this URL: This works. Now try the same with Nexus This will fail, the artifact is rejected by file content validation. I'm not sure why, the magic number is correct, and various zip programs I tried (including jar) unpack it without complaint. jvm 1 INFO admin - Proxied item evaluated as INVALID during content validation sourceUrl",359
4827,NEXUS-6560,nexus,jdillon,description,2014-04-29 19:59:57.378,"Fire up Nexus and retrieve this URL: This works. Now try the same with Nexus This will fail, the artifact is rejected by file content validation. I'm not sure why, the magic number is correct, and various zip programs I tried (including jar) unpack it without complaint. jvm 1 INFO admin - Proxied item evaluated as INVALID during content validation sourceUrl",359
4828,NEXUS-6560,nexus,plynch,summary,2014-05-27 12:40:05.612,uncompressed archives with HTML file as an entry can be rejected by file content validation,91
4829,NEXUS-6530,nexus,plynch,summary,2014-05-26 15:16:27.144,Archive browser doesn't work for NuGet .nupkg packages,54
4830,NEXUS-6519,nexus,scarlucci,description,2014-04-14 18:55:05.834,"Acceptance Criteria: On upgrade, latest pgp configuration will be converted to a capability Users will have to first upgrade to to get on latest pgp configuration",162
4831,NEXUS-6519,nexus,cstamas,description,2014-06-04 16:58:20.842,"Acceptance Criteria: On upgrade, latest pgp configuration will be converted to a capability Users will have to first upgrade to to get on latest pgp configuration",162
4832,NEXUS-6511,nexus,scarlucci,description,2014-04-02 19:39:14.362,Replace with HTH,16
4833,NEXUS-6511,nexus,jdillon,summary,2014-04-03 18:05:24.928,Remove,6
4834,NEXUS-6510,nexus,jdillon,description,2014-04-01 19:49:15.906,On RSO: Cause: Why is this an ERROR log? Is this a problem that needs to be fixed?,82
4835,NEXUS-6510,nexus,jdillon,summary,2014-04-01 19:49:54.440,Error logging: M2Repository - Got,33
4836,NEXUS-6510,nexus,plynch,summary,2014-05-26 18:25:16.764,ERROR log message from M2Repository - does not include root cause throwable,75
4837,NEXUS-6510,nexus,plynch,description,2014-05-26 19:00:35.976,"Nexus logs may contain an ERROR log message similar to the following ( not specific to this particular artifact ): ERROR anonymous - Got in proxy repository ""Atlassian"" while caching retrieved artifact got from URL will attempt next mirror, cause: Cause: Expected: This log message should include a stack trace to better understand what led to this problem.",357
4838,NEXUS-6505,nexus,plynch,Comment,2014-08-06 12:10:57.911,A comment with security level 'Developers' was removed.,55
4839,NEXUS-6501,nexus,plynch,summary,2014-05-14 13:19:55.504,inbound request URL syntax validity should be checked and fail fast,67
4840,NEXUS-6501,nexus,plynch,description,2014-05-28 03:13:32.356,Inbound request URLs that contain certain invalid characters may bypass basic syntax checking and cause Nexus to perform more internal work then necessary. This can also cause Nexus to report noisy WARN messages in the logs. Expected: Nexus should perform URL syntax validation as early as possible and fail with simple log messages instead of verbose WARN when a URL is syntactically invalid. The HTTP response should return a 400 status in this case.,452
4841,NEXUS-6397,nexus,plynch,description,2012-02-07 13:28:04.516,Enter as the search term for the key and value fields in metadata search. You get an ugly error dialog in In the error dialog is less ugly although the error message could be improved to be less technical. The 'home page' link in the error dialog is broken. ( 404),264
4842,NEXUS-6385,nexus,bdemers,summary,2012-01-24 17:29:33.963,"Nexus Cookies do not specify port, resulting in cookies from are sent to",72
4843,NEXUS-6385,nexus,bdemers,description,2012-01-24 17:29:33.963,"I tracked this down to cookies do not typically set the port. So per RFC can be sent to a different server as long as the host name is the same. Setting the port in the cookie may cause other issues with browsers (and how does this play with firewalls and proxies) One simple solution is to make the cookie name configurable. If we ever switch to shiro-guice (which will remove a bunch of other code) we could easily the cookie name. Or if we are going to keep our boiler plate code, we could configure the cookie name in to call Original Setup: I started two nexus pro instances locally. Nexus A - - publisher Nexus B - - subscriber Established a Smart Proxy trust between A and B. Created repo on Nexus B proxied to Nexus A Besides logging into the UI only a few times I noticed the following after a short while in the Nexus B logs: jvm 1 INFO - - Validating all active jvm 1 INFO - - Finished session validation. sessions were stopped. Nexus A seemed to have 169 sessions cleaned up. How is it that 274 sessions were created? Are these being created by smart proxy?",1069
4844,NEXUS-6385,nexus,plynch,description,2012-10-24 15:53:09.117,"I tracked this down to cookies do not typically set the port. So per RFC can be sent to a different server as long as the host name is the same. Setting the port in the cookie may cause other issues with browsers (and how does this play with firewalls and proxies) One simple solution is to make the cookie name configurable. If we ever switch to shiro-guice (which will remove a bunch of other code) we could easily the cookie name. Or if we are going to keep our boiler plate code, we could configure the cookie name in to call Original Setup: I started two nexus pro instances locally. Nexus A - - publisher Nexus B - - subscriber Established a Smart Proxy trust between A and B. Created repo on Nexus B proxied to Nexus A Besides logging into the UI only a few times I noticed the following after a short while in the Nexus B logs: jvm 1 INFO - - Validating all active jvm 1 INFO - - Finished session validation. sessions were stopped. Nexus A seemed to have 169 sessions cleaned up. How is it that 274 sessions were created? Are these being created by smart proxy?",1069
4845,NEXUS-6384,nexus,alin,summary,2013-09-19 08:38:28.673,Allow configuring Crowd HTTP client with specific HTTP connection retry count,77
4846,NEXUS-6383,nexus,plynch,summary,2011-12-02 17:15:19.453,Enhancement: Tie OData to Lucene index (for performance),56
4847,NEXUS-6380,nexus,plynch,description,2011-12-09 17:16:30.182,"Create a Nuget Repo Group containing one each of Nuget Proxy, hosted, virtual repos. Create an Expire Repository Caches task. Notice that the NuGet proxy and Nuget Hosted Repos are available to select in the task configuration, however NuGet Group is not. Compare this with the fact a Maven 2 Group Repo can be selected for this task.",334
4848,NEXUS-6379,nexus,mcculls,summary,2012-06-20 12:53:04.374,Code housekeeping: make sure all NuGet DB problems are logged,61
4849,NEXUS-6379,nexus,mcculls,description,2012-06-20 12:53:04.374,Not all operations are logged on failure,40
4850,NEXUS-6376,nexus,plynch,summary,2011-12-01 04:28:00.919,Enhancement: Browse Index tab for NuGet repos,45
4851,NEXUS-6376,nexus,plynch,description,2011-12-01 04:28:00.919,"Given that a user can browse an Index of Maven artifacts via the Browse Index tab, and given oData information may be made indexable with lucene in Nexus UI, it may be suitable to support a Browse Index view of nupkg artifacts from within the Nexus UI. The usefulness of this may be in question for NuGet repos however since developers will typically use NuGet Package Explorer to 'explore' nupkg artifacts.",407
4852,NEXUS-6332,nexus,scarlucci,description,2014-05-28 14:19:27.242,"Acceptance Criteria: On upgrade, latest crowd configuration will be converted to a capability Users will have to first upgrade to to get on latest crowd configuration",166
4853,NEXUS-6316,nexus,cstamas,summary,2014-03-05 08:42:37.208,Update Shiro dependency to,26
4854,NEXUS-6307,nexus,jdillon,summary,2014-02-27 20:58:24.731,Print warning in log if high-strength JCE is not installed,58
4855,NEXUS-6307,nexus,rseddon,summary,2014-04-04 16:19:52.894,Print message in log if high-strength JCE is not installed,58
4856,NEXUS-6307,nexus,rseddon,description,2014-04-04 16:19:52.894,"Not having JCE has been known to cause problems with some installation We should detect if it is installed, and if it isn't log a message at startup. Apparently calling this will work for this purpose: It will return 128 if no JCE is installed, 2147483647 if it is.",265
4857,NEXUS-6307,nexus,plynch,description,2014-04-07 16:19:01.351,"Not having JCE cause problems with some installation We should detect if it is installed, and if it is installed, log the fact at INFO. Apparently calling this will work for this purpose: It will return 128 if no JCE is installed, 2147483647 if it is.",251
4858,NEXUS-6307,nexus,plynch,summary,2014-04-07 16:19:08.720,Print message in log if high-strength JCE is installed,54
4859,NEXUS-6286,nexus,scarlucci,description,2014-04-03 19:16:36.156,Upgrade to latest version of Jersey Acceptance Criteria: Nexus builds and runs successfully with latest version of Jersey,121
4860,NEXUS-6286,nexus,acunetix,Comment,2014-04-08 02:50:08.746,comment,7
4861,NEXUS-6286,nexus,jdillon,summary,2014-05-12 22:13:00.145,Upgrade to siesta (based on JAX-RS w RESTEasy),46
4862,NEXUS-6286,nexus,jdillon,description,2014-05-12 22:13:00.145,nan,3
4863,NEXUS-6251,nexus,plynch,summary,2014-11-21 16:25:09.090,If yum metadata generation fails the output of the command should always be logged,82
4864,NEXUS-6241,nexus,plynch,description,2014-05-16 20:45:08.303,"The support tools tab does not show how to contact support. The edition should have a link to the ""create ticket"" link in the support site (",140
4865,NEXUS-6241,nexus,plynch,summary,2014-05-26 15:23:25.256,Add end-user instructions for support ticket creation in Support Tools UI,73
4866,NEXUS-6187,nexus,cstamas,description,2013-12-18 09:45:32.566,"Seems like issue NEXUS-5418 introduced even more as known, and it made ""Rebuild Maven Metadata"" defunct (unverified, as reported by user on HC). It caused a known inconsistency, that proxy repositories response on file retrieval of SHA1 (and MD5) files basically ""redirected"" response to main file (the file that asked checksum belongs to) and served the response generated for main item corresponding attribute. This does not happen in hosted or group repositories, but should. The problem reported by user probably stems from same change, as ""Rebuild Maven Metadata"", once you end up with wrong checksums, does not recalculates them, but restores the bad ones from attributes.",678
4867,NEXUS-6179,nexus,rseddon,summary,2013-12-13 17:15:13.912,Requesting a folder which does not exist in a proxy repository's local storage causes a file to be created in storage.,118
4868,NEXUS-6177,nexus,cstamas,description,2013-12-13 11:15:42.716,"The ""?asExpired"" flag is meant to invalidate local cache and force a ""remote check"" for requested item. Still, it is getting blocked by NFC, if the item is not locally cached, but is in NFC.",190
4869,NEXUS-6169,nexus,rseddon,description,2013-12-11 17:55:56.637,"Nexus is returning 501 for MKCOL now, previous versions returned 405. Update: Seems the issue here is monitoring software looking for 50x responses. This change causes a steady stream of false alarms for some setups. Update 2: This is causing build slowdowns, since the builds are attempting to create each parent directory individually in response to 501 rather than just giving up as it did with the 405 response.",415
4870,NEXUS-6158,nexus,plynch,summary,2013-12-03 14:38:43.437,nuget local repos feeds should support nuspec dependency optional attribute,75
4871,NEXUS-6158,nexus,plynch,description,2013-12-04 14:00:37.504,"Nuspec defines an optional attribute as of version When uploading a nupkg with a nuspec containing this attribute, Nexus does not expose the framework bits in the feed element, therefore . In contrast, . Example: 1) Download a nupkg which specifies dependencies with Results in a file called 1) Boot nexus Pro 2) Add a local repo of Nuget type 3) Using the artifact upload tab, upload the nuget artifact into the local nuget repo. 4) Perform a search against that local nuget repo for the uploaded artifact. The feed entry returned will not contain the string inside the dependency element. Compare this with a proxy Nuget repo of the official feed: 1) in nexus, add a proxy repo against 2) wait for the download nuget index task to complete ( approx 5-6 minutes ) 3) Perform a search against that proxy nuget repo for the same artifact. The feed entry returned will contain the string inside the dependency element. Attached files contain the detailed differences: curl -v "" -o -u curl -v "" -o",994
4872,NEXUS-6125,nexus,simpligility,summary,2013-11-18 19:33:01.274,"Support apk, apklib and aar as mime type for Android developers and users",73
4873,NEXUS-6125,nexus,simpligility,description,2013-11-18 19:33:01.274,It would be nice if the archive browser and other mime related features work for the Android related archive formats apklib and aar. The apk mime type should allow Android applications to be served from nexus for installation on devices as well.,245
4874,NEXUS-6099,nexus,plynch,description,2014-04-01 01:58:35.443,"Starting in Nexus automatic upgrade of versions of Nexus older than are no longer supported. Upgrades to Nexus or newer must first upgrade to the latest version first, then upgrade to the latest version.",203
4875,NEXUS-6091,nexus,cstamas,description,2013-11-11 15:01:22.256,"Basically, similar (if not same) fix should be applied to it as was done here: Also, it similarly breaks Map contract as AppContext does.",137
4876,NEXUS-6082,nexus,plynch,summary,2013-11-04 16:42:12.718,ui dialogs display literal html tags,36
4877,NEXUS-6082,nexus,plynch,description,2013-11-04 16:45:09.287,"make a UI request to Nexus that will timeout. the simplest is start nexus, login, shutdown nexus and make another ui request. You see a dialog that states the request timed out ( as expected ) but the message starts with '' This is just one example. Other dialogs have the same escaping problem.",295
4878,NEXUS-6062,nexus,jdillon,summary,2013-11-01 17:16:23.645,update httpclient dependencies in and,37
4879,NEXUS-6060,nexus,cstamas,description,2013-10-30 11:10:53.945,"See attached video. In short, with CLM configured, at Staging profile south panel, the ""CLM Application Management"" link is shown, but it leads to wrong URL (having CLM Brain responding with 404): Note the double slash (). Manually removing one slash leads to page okay. When no application selected, the ""CLM Dashboard"" is correct, leads to proper page on Brain.",363
4880,NEXUS-6057,nexus,cstamas,summary,2013-10-30 09:13:58.512,Capabilities that depend on repository cause Stack Overflow when repository is put Out of Service,97
4881,NEXUS-6057,nexus,alin,summary,2013-10-30 19:20:23.256,Yum merge metadata capability cause Stack Overflow when repository is put Out of Service,88
4882,NEXUS-6048,nexus,jdillon,description,2013-10-31 19:54:04.527,"As said in summary. When first scheduled, we had an oom exception. So we increased the max memory to 1 GiB. After that we had no more oom issues. The task ran for 147h 43m 57s and finished successfully. During this time he cleaned up 8270 releases (as derived from the log entries ""Recreating Maven2 metadata in repository ID 'releases' from Disk space went from 134GiB down to 75GiB. While it was successfull I think this is incredibly slow. The fix might be similar to the one from issue NEXUS-4640.",501
4883,NEXUS-6048,nexus,plynch,summary,2015-05-26 17:01:32.329,improve Remove Releases from Repository task performance,56
4884,NEXUS-6048,nexus,plynch,description,2015-05-26 17:03:19.988,"As said in summary. When first scheduled, we had an oom exception. So we increased the max memory to 1 GiB. After that we had no more oom issues. The task ran for 147h 43m 57s and finished successfully. During this time he cleaned up 8270 releases (as derived from the log entries ""Recreating Maven2 metadata in repository ID 'releases' from Disk space went from 134GiB down to 75GiB. While it was successfull I think this is incredibly slow. The fix might be similar to the one from issue NEXUS-4640. Fix: A new task option is added to make the task perform better.",566
4885,NEXUS-6040,nexus,plynch,description,2013-10-24 20:03:16.877,Seeing this a lot in customer logs. Can we prevent this huge stack? Looks like request was ending in 4xx error and failed to write the template. Hopefully it cleans up after,173
4886,NEXUS-6028,nexus,plynch,summary,2013-10-22 19:02:00.955,Browse remote tab is visible for Nuget repos but should not be,62
4887,NEXUS-6027,nexus,jdillon,summary,2013-11-06 22:24:44.080,Remove deprecated classes and api,33
4888,NEXUS-6015,nexus,alin,Comment,2013-11-11 10:30:12.978,,0
4889,NEXUS-6014,nexus,plynch,description,2013-10-18 20:04:23.552,"To minimize any potential problems fronting nexus with Apache mod proxy or other reverse proxies using the headers, we should configure Jetty to acknowledge and respect any X-Forwarded headers by default. See Jetty Logic here: See Jetty Docs describing how to front Jetty with reverse proxy SSL: Related forum post: We should also update the book to mention how to set the header in httpd as well.",397
4890,NEXUS-6004,nexus,jdillon,description,2013-10-17 20:00:05.553,"Way too often customer log files contain entries like the one below, and it turns out the contained exceptions were logged at DEBUG. So there's a failure, and no way to know what happened. We should log at least some of the stack traces from the contained exceptions. Maybe up to a limit of 10 or something? WARN n0158588 - Scheduled task (Optimize a repository) failed :: Optimizing repository Hosting index. (started runtime Exception(s) happened during at Caused by: Multiple exceptions happened, please see prior log messages for details. 15 common frames omitted WARN n0158588 - Exception in call method of scheduled task Optimize a repository Exception(s) happened during at Caused by: Multiple exceptions happened, please see prior log messages for details. 15 common frames omitted",789
4891,NEXUS-5989,nexus,rseddon,summary,2013-11-26 14:38:38.139,"If ""application server settings (optional)"" is not checked than page can't be saved.",84
4892,NEXUS-5963,nexus,rseddon,description,2013-10-02 13:28:37.980,"We are running nexus and jenkins on the same tomcat server. When setting the proxy settings in nexus, these settings are saved in proxy system properties. These properties are shared for everything running in tomcat. Nexus requires the non proxy hosts to be configured as regular expressions. This leads to a system property This is however not a valid value according to (This is a list of patterns separated by ' '. The patterns may start or end with a '*' for wildcards. Any host matching one of these patterns will be reached through a direct connection instead of through a In short: if nexus uses it's own proxy configuration standards, it should not modify, nor use the system properties.",695
4893,NEXUS-5949,nexus,rseddon,summary,2013-09-30 17:39:33.696,Need workaround for cases where trial installer cannot be run.,62
4894,NEXUS-5949,nexus,rseddon,description,2013-09-30 17:39:33.696,We've found that the Linux installer cannot always be run successfully. Typically causes of this are lack of X11 libraries (NXCM-4628) or strange http proxy setups. For cases where the installer fails we need a way to provide Nexus Pro + trial configuration without a full installer. This could be the standard pro distribution + a trial configuration bundle for instance.,372
4895,NEXUS-5946,nexus,jdillon,description,2013-10-03 19:43:39.428,CLM configuration should be replaced with a capability. Advantages: drop code for reading xml Disadvantages: book updates?,122
4896,NEXUS-5941,nexus,alin,description,2013-09-26 17:49:28.219,"The should be possible to tag capabilities at level with key value information. The information should be used in capabilities UI to allow grouping based on available tags. Examples: mark all security related capabilities with a Category ""Security"" tag * mark all capabilities that are specific to a repository with a Repository tag",332
4897,NEXUS-5909,nexus,plynch,description,2013-09-30 17:48:13.505,,0
4898,NEXUS-5909,nexus,alin,description,2013-09-30 17:53:14.225,nan,3
4899,NEXUS-5907,nexus,jdillon,description,2013-09-20 21:37:27.878,"This has been an in Nexus PRO, and we are trying to remove the concept. There are much better choices for managing users (jira for example) and IIUC there are no significant users of this plugin. This plugin needs to go away.",225
4900,NEXUS-5883,nexus,jdillon,summary,2013-09-18 01:31:11.885,Add order column so that sorting can be restored to default order,65
4901,NEXUS-5871,nexus,rseddon,description,2013-09-10 17:52:32.888,"The scheduled task drop down is not sorted, which makes it painful to add new tasks (very difficult to find some of them).",122
4902,NEXUS-5854,nexus,plynch,summary,2013-09-03 13:05:02.775,Role ID field should not appear editable after save of External Role Mapping,76
4903,NEXUS-5840,nexus,plynch,summary,2014-11-19 19:44:02.337,"DN values containing "","" (comma) can result in improperly escaped LDAP filters",78
4904,NEXUS-5832,nexus,rseddon,summary,2013-08-16 21:14:14.265,File content validation for XML files fails if file only contains whitepace,75
4905,NEXUS-5755,nexus,jdillon,summary,2013-10-01 20:55:24.256,Remove use of Plexus components in Nexus,40
4906,NEXUS-5536,nexus,plynch,summary,2013-09-22 15:06:07.906,improve SNAPSHOT version detection when deploying release artifact to SNAPSHOT repository,89
4907,NEXUS-5515,nexus,rseddon,summary,2013-01-28 20:21:26.358,Nexus upgrade does not propertly back up changed configuration files.,69
4908,NEXUS-5515,nexus,plynch,summary,2013-07-17 18:26:08.699,Nexus upgrade does not properly back up changed configuration files.,68
4909,NEXUS-5409,nexus,jdillon,summary,2014-03-26 20:47:32.664,Make easy to implement a capability,35
4910,NEXUS-5408,nexus,jdillon,summary,2014-03-26 20:47:27.586,Multi selection lists field type,32
4911,NEXUS-5173,nexus,alin,summary,2012-11-30 12:07:41.865,Fix,3
4912,NEXUS-5173,nexus,jdillon,summary,2013-08-14 00:39:39.538,Fix,3
4913,NEXUS-5114,nexus,plynch,summary,2012-06-25 15:41:09.657,Regression:,11
4914,NEXUS-5107,nexus,bhanzelmann,summary,2012-06-21 11:54:39.236,IT:,3
4915,NEXUS-5107,nexus,plynch,summary,2012-06-25 15:40:54.883,Regression:,11
4916,NEXUS-5106,nexus,plynch,summary,2012-06-25 15:39:51.968,Regression: Failed,18
4917,NEXUS-5031,nexus,rseddon,description,2012-04-26 23:20:49.127,Upgrading to latest Jetty 7 would eliminate these,49
4918,NEXUS-4976,nexus,plynch,summary,2012-04-05 12:59:51.608,Revert: Link to nexus book logging section in the logger UI,59
4919,NEXUS-4957,nexus,plynch,summary,2013-09-22 15:32:25.442,"When setting ""Publish URL"" to false, prevent repo Summary tab from displaying 'undefined' distribution management section",121
4920,NEXUS-4955,nexus,cstamas,summary,2012-03-12 12:23:04.354,FSPeer wrongly assumes is always a good candidate for tmp file creation,71
4921,NEXUS-4955,nexus,cstamas,description,2012-03-12 12:23:04.354,"FSPeer wrongly assumes is always a good candidate for tmp file creation. This might not always be true (especially for non-maven layouted repositories, but even Maven layouted ones might contain such files, made by some custom Nexus plugin or external tooling). The code in question is here:",291
4922,NEXUS-4952,nexus,bhanzelmann,description,2012-03-12 09:59:34.363,branch! Regression,18
4923,NEXUS-4945,nexus,jdillon,description,2013-09-12 19:26:28.017,WARN - - Could not get null at,30
4924,NEXUS-4945,nexus,jdillon,summary,2013-09-13 19:06:38.447,Concurrent modification exception in procurement,48
4925,NEXUS-4925,nexus,bhanzelmann,summary,2012-03-05 10:58:52.263,Regression,10
4926,NEXUS-4922,nexus,plynch,summary,2012-04-05 13:30:10.174,Regression,10
4927,NEXUS-4918,nexus,plynch,summary,2012-07-30 16:57:05.451,Nexus is generating invalid at GA level,39
4928,NEXUS-4916,nexus,bhanzelmann,description,2012-03-02 15:32:30.768,"The plugin tests connection to the configured nexus instance. If you're on a closed system where all requests that do not go to a proxy are dropped, you will not be able to connect and see log like this: Note the missing log information about username and proxy settings, which are written when the real client is configured: class is the culprit, no ProxyConfig for that one. The IT only verifies that the proxy is hit, but not that the proxy is used.",452
